"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0x2bc029b655dcccc623c10b94ddf4e954c0df6cef3135ba6b274ca339f3d83472","1664064011","2022-09-25 00:00:11","Bought","0x9075530142701124222104599919015340790399","Exolienz By BonishBil","41","721","1","0.06 ETH ($77.68)","OpenSea"
"0x2481f8c4a5e53436fafe860837a0939b2c6461c2d1504fc544161c3465a5aa9d","1664064011","2022-09-25 00:00:11","Bought","0xa660a7ad59d9529700f13c614403b5929802bae3","Bunny Buddies","3163","721","1","0.0186 WETH ($24.08)","OpenSea"
"0x43e045b575f1c8467e7e98911e573455343acb08ef7a3d814a371266e5b18bcc","1664064011","2022-09-25 00:00:11","Bought","0x0739178550402707772098234071902209362661","Gutter Chicks","2398","721","1","0.0034 ETH ($4.40)","OpenSea"
"0x697be45c5b0934b1df351c943790fbd92aafff3f9a1ec37aa59f60a0755ae84c","1664064011","2022-09-25 00:00:11","Bought","0x5609504083554412454093229847417578699989","MarshmallowMob","2182","721","1","0.0044 ETH ($5.70)","OpenSea"
"0x697be45c5b0934b1df351c943790fbd92aafff3f9a1ec37aa59f60a0755ae84c","1664064011","2022-09-25 00:00:11","Bought","0x6628781346668019025235525218513237425365","MarshmallowMob","1057","721","1","0.004 ETH ($5.18)","OpenSea"
"0x697be45c5b0934b1df351c943790fbd92aafff3f9a1ec37aa59f60a0755ae84c","1664064011","2022-09-25 00:00:11","Bought","0x0954309723669281176793803755985278713045","MarshmallowMob","350","721","1","0.0044 ETH ($5.70)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x1991238006991888426096506619871204038887","Pepe Yacht Club","7549","721","1","0.0007499 ETH ($0.97)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x8457096595985446320231517819896420017945","Pepe Yacht Club","7547","721","1","0.00069999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x5495088785941132576410784331650210027751","Pepe Yacht Club","7546","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x9339115446404382227718319617783454062823","Pepe Yacht Club","7545","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x4878826250943341484550789408825368991975","Pepe Yacht Club","7544","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x3955868158833215632577831194684932400921","Pepe Yacht Club","7543","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x3810199464054751339201537235114599819033","Pepe Yacht Club","7542","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x0165890436917131440229690310127097915161","Pepe Yacht Club","7541","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x1965116497889113889390899307778513656039","Pepe Yacht Club","7540","721","1","0.00059999 ETH ($0.78)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x6246038626592230544565072113681332610841","Pepe Yacht Club","7522","721","1","0.0006999 ETH ($0.91)","OpenSea"
"0xa0861829fa04d784651b2e03f01403f005d2d7bb88c8c4ff2a6fe98022153a47","1664064023","2022-09-25 00:00:23","Bought","0x8238019820415690672007671784575013136153","Pepe Yacht Club","5897","721","1","0.0006999 ETH ($0.91)","OpenSea"
