"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0x03ff52b8cd0c5ac87900df6cecffaf0e6658b743a7e32d4c9220ce9eadbd1f23","1657670404","2022-07-13 00:00:04","Bought","0x3160716892635486532317497853787773085168","TheSaudisGoblin","4607","721","1","0.0032 ETH ($3.57)","OpenSea"
"0xd6572f0753436a462dfbe43b17f95aad10016c8a325b4ed2db6c4aaae0c9f78b","1657670404","2022-07-13 00:00:04","Bought","0x3987688234535238953623417807120992165423","Fridgits","1437","721","1","0.0185 ETH ($20.62)","OpenSea"
"0x475c7978595176de3d7ee70a1fbe0fa905651b38d16d8fc8e3e673978f1881d6","1657670404","2022-07-13 00:00:04","Bought","0x0112426690063919544199542521977580638910","Timeline Transit Company","3607","721","1","0.028 ETH ($31.21)","OpenSea"
"0x6ec068efca4ff38f26bfac055a5c6df670ec59a5af3966a2a8916acd122ceb4f","1657670413","2022-07-13 00:00:13","Bought","0x5915482735834458062006667154709675929330","Crypto Hippos NFT","3795","721","1","0.095 ETH ($105.88)","OpenSea"
"0xf8e894a2ed4400a97b2fed2a8f55ea02c8220ed6beeb43e102581ba986ea978a","1657670418","2022-07-13 00:00:18","Bought","0xc9d7c5a060faaddab852bfd81407a2fc3bafe4e2","TheLoopssessed","1682","721","1","0.015 ETH ($16.72)","X2Y2"
"0x80eebbd0d4129228be11139e3cfbe9bec4d25cc41bb576b7354ff6805aec78f9","1657670420","2022-07-13 00:00:20","Bought","0x1333678891854623579763186301878799427236","LeprechaunTown_WTF","3321","721","1","0.035 ETH ($39.01)","OpenSea"
"0x583f4113b38d4c7220de667aede8e49e6c59ae3d9b80c5f93c68be1d330bf8a0","1657670420","2022-07-13 00:00:20","Bought","0x7462610631858660124528336709602610892573","Cartoons","7274","721","1","0.04 ETH ($44.58)","OpenSea"
"0x248b17e94a44e956e05d03a06654e3d7df34cdd258d0f84cd6b20809140ee57b","1657670420","2022-07-13 00:00:20","Bought","0x8816469435956323387497248749232074101670","GremlinTown.WTF","5309","721","1","0.023 ETH ($25.64)","OpenSea"
"0x84a81601e5eb6afc8bff15665a4d6c0ed42b1c29d19db85d6a5883219a4f0c0f","1657670420","2022-07-13 00:00:20","Bought","0x6285028876976604332713097745542423078546","Cyber Snails","1024","721","1","0.099 ETH ($110.34)","OpenSea"
"0xc00543370192f9d6ab59b9a206a53a593c6647727f875ad81e48c4c1ab00371a","1657670420","2022-07-13 00:00:20","Bought","0x8064310067909981986445642767676036964633","WeirdCreatures","1616","721","1","0.0049 ETH ($5.46)","OpenSea"
"0xbba94e9c0e9d56cb95719b918949e76ae3525306bc0960177928c1a2734d4417","1657670432","2022-07-13 00:00:32","Bought","0x3823525443890855924457089950088785400577","Suckers","608","721","1","0.01 ETH ($11.15)","OpenSea"
"0x2fbee337ffa9e7f83e834de35fb411cd6aa391191f11b09de40d1f43ccb95cfe","1657670434","2022-07-13 00:00:34","Bought","0x2176482680503476921476521386173693861432","Time to Travel Worldtimer","336","721","1","0.11 ETH ($122.60)","OpenSea"
"0xb7c382eae9bbc06c138dbeb949e468a89f7f6f2b8b00a97faf977f5645bbe045","1657670440","2022-07-13 00:00:40","Bought","0x9655285815987681904931544789424471301262","TheLoopssessed","2783","721","1","0.006 ETH ($6.69)","OpenSea"
"0x9c06ce5b7747ec250f882644dc7cbb9df36e49269291ef56c4da6a07ea1aee25","1657670440","2022-07-13 00:00:40","Bought","0x80e4f1059b616f58e47c4536c3f99e12b742b9bc","Baby Cub Tigers","1543","721","1","0.35 WETH ($390.10)","OpenSea"
"0x8e46ad5cb0f7ec3670751fe131339d1485d6adee2aebcde5eaa6b71a60606758","1657670445","2022-07-13 00:00:45","Bought","0x2609463966617083971104873443374048631941","LingBeggar","625","721","1","0.0435 ETH ($48.48)","OpenSea"
"0x66feb3988f4b2d039d2612df480493ccfe642c72716ac53b726ccff09dbb5b65","1657670445","2022-07-13 00:00:45","Bought","0x2623474046938400991263173147885077133156","Zero Name Service","23732656924682099417595675901192110930776130309436391903904158181491680767729","721","1","1.29 ETH ($1,437.80)","OpenSea"
"0xe7f6437a251c1db2285db84477f84304a56c79cb26c87f8b0411e01f2b9f95af","1657670445","2022-07-13 00:00:45","Bought","0x9421477526178174022280217156055908412960","The Asylum Halls","2195","721","1","0.0449 ETH ($50.04)","OpenSea"
"0x31ac8d4197cdd45a9e3ff4d5c110936c9e948ab89cff0e670572691ac13f536d","1657670445","2022-07-13 00:00:45","Bought","0x9522747202973839224613904638003849610096","2 Headed Apes","2981","721","1","0.002 ETH ($2.23)","OpenSea"
"0x062eeade808ccf19efcd652ed39f2a6c88661609fa09741dc9c2f7dda7c77cb6","1657670451","2022-07-13 00:00:51","Bought","0x9264921223199147037339122568882179529232","TheSaudisGoblin","907","721","1","0.0034 ETH ($3.79)","OpenSea"
"0x33b2b157e7ac8b87b1ac9e3f521691e0bb5c291f8090e4d9d596dbf7717a71ac","1657670451","2022-07-13 00:00:51","Bought","0x4663919987173856269197408326629901266483","bearmarketwtf","2792","721","1","0.026 ETH ($28.98)","OpenSea"
"0x1d2b3172f3817e28cd8b464a66eccd03543d5ccae9e40cf6e0ebb50f9650028d","1657670451","2022-07-13 00:00:51","Bought","0xa0dad79e350b25f572172f1e98f6d11d61e03dc4","OpenSea Shared Storefront","62127939680468892787022462712056931960049544541115006837600576407664603430913","1155","1","0.007 ETH ($7.80)","OpenSea"
"0x1dfec7aa29d05da4815e465d8f244193b2127a64e423a12435aceefd96b28cb4","1657670454","2022-07-13 00:00:54","Bought","0x4932898413847788173786042701873895543718","GremlinTown.WTF","699","721","1","0.0196 ETH ($21.85)","OpenSea"
"0x539eca0bb81ed38b10bc4892c79144b9330edc2cc45a577016c39dad676304fd","1657670459","2022-07-13 00:00:59","Bought","0x1108820607295148337418714970933433258516","Psychedelics Anonymous Genesis","1298","721","1","1.467 ETH ($1,635.07)","OpenSea"
"0x127eff294d8ce1d7ba4e5e0537002514fc6ea48c970e97eb710ea319fa4ef6a6","1657670459","2022-07-13 00:00:59","Bought","0xba89e8ee1aa55df71432de49edc8f13f35125650","Villains","632","721","1","0.03 WETH ($33.44)","OpenSea"
"0xb7902d1fec69e673c16c479473130ac8d4ed6607e06a3227d99943b0924297fc","1657670459","2022-07-13 00:00:59","Bought","0x8842653238853723760472977784720628121218","LonelyPop","8389","721","1","0.08 ETH ($89.17)","OpenSea"
"0x61421ffe369d1758cbd2db5dbc9d1ff8069a227879a206daa0f71467c85ecdf7","1657670459","2022-07-13 00:00:59","Bought","0x5771998138374020381707729830714636855329","Gossamer Academy","6199","721","1","0.297 ETH ($331.03)","OpenSea"
"0xe1b50b1ebed2bbabf10418b7d9a84c0792b6706108fb5a55b80a214f4b675329","1657670459","2022-07-13 00:00:59","Bought","0x6127926809140847665746371230561948365654","NeonTools","279","721","1","0.071 ETH ($79.13)","OpenSea"
"0x38f31482b5f81c3371cf883f4d1ff7b0a03c7d414efed57795c8f1e5f976101b","1657670459","2022-07-13 00:00:59","Bought","0x4a58085d2984b2ad2703f5fe9aebd4352e66c6a5","Alien Frens Evolution","5546","721","1","0.0951 WETH ($106.00)","OpenSea"
"0x53aa9ad09dadee63242d108c9c7bc75a61cf5c04f4dd2f89d84b151fb697cbf5","1657670459","2022-07-13 00:00:59","Bought","0x0262641736611870246551296269585738501742","NICE NFT","8603","721","1","0.15 ETH ($167.19)","OpenSea"
"0xdb44ed1225e85714dc5839924c002e72418d65e61d7edf016aaf34c8af8f565b","1657670459","2022-07-13 00:00:59","Bought","0x4164559681450315303703753864607799591047","Moopy","1581","721","1","0.012 ETH ($13.37)","OpenSea"
"0x46e222fa986c87ab9e72254fe6fbef9361b0758427effe05ebbcf5adaa3be3de","1657670459","2022-07-13 00:00:59","Bought","0x5ede4496bddb6829c4e2fa4c0291aa000f8e6538","OpenSea Shared Storefront","26003079706628292492556194789571423628464488926582317159319362514626593947748","1155","1","0.01 ETH ($11.15)","0x Protocol"
"0x4896f634c44d842e4a72c8ef1bbe07a58d6b12ba2a6d1fb26e86c87c46cb05c0","1657670459","2022-07-13 00:00:59","Bought","0x1432357651909471581883586688431107763290","GremlinTown.WTF","639","721","1","0.023 ETH ($25.64)","OpenSea"
"0xe821e5bc91edce42b2fbb1c7cf95487ee30cb6d9949ce2eb4f51b0ae99b01093","1657670459","2022-07-13 00:00:59","Bought","0x4086472916653332525128855299808408485008","Ethereum Name Service","100115827557603738394513475506554162017568791000566867175215531624532383159056","721","1","0.0249 ETH ($27.75)","OpenSea"
