"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0xcb9ddaf05b96118cf4ddc0b04a70a484d9cac1ddd27205a12db2be435b0476e1","1657411212","2022-07-10 00:00:12","Bought","0x0983616128917079692565459844782260246663","Bagner","2705","721","1","0.092 ETH ($107.39)","OpenSea"
"0xfb0f1942a7f191978b452b2affc8e58d7dbdba37f133e78184d5b685a3295d13","1657411212","2022-07-10 00:00:12","Bought","0x5990342581049025147120802733189941493246","The Asians","974","721","1","0.0087 ETH ($10.16)","OpenSea"
"0xb13c12999120f51a4a8e288fca16699ec2ded15c2d77060a3dab32cf4b72673a","1657411212","2022-07-10 00:00:12","Bought","0x7594087526666675654688106757580820031353","Bagner","3419","721","1","0.087 ETH ($101.56)","OpenSea"
"0xb607f9b9bb45d9832a957dfdc85eaddbe4906f6790e61c3e8b3bc70dad202623","1657411212","2022-07-10 00:00:12","Bought","0x8255567960480576573719768211473131349881","Bagner","2704","721","1","0.092 ETH ($107.39)","OpenSea"
"0x1f9e58cdb5e65ce15969a019573097b52ec6816a72186fbfa04a32a792f67290","1657411212","2022-07-10 00:00:12","Bought","0x671e4d58f407be00fcc383732c020a7ac1afde73","The Saudis","3062","721","1","0.46 ETH ($536.96)","X2Y2"
"0x6645ea6b658a70032097b271c74e7b4965ce6b6d0f1e944b4b7a53294ba13c56","1657411212","2022-07-10 00:00:12","Bought","0x5274044868235714765007215704803011787367","Cheebs NFT","4527","721","1","0.025 ETH ($29.18)","OpenSea"
"0x19290a9e7aff2cae9a5ea7bcb1e84652f4e719db2e783e9bcd868d9d5e426cdf","1657411212","2022-07-10 00:00:12","Bought","0x5040312965137490360738452276764716279673","Bagner","1868","721","1","0.093 ETH ($108.56)","OpenSea"
"0xe584116d02e80f71b7af8c85666b1d6dd3a7a5a209aade5d5191de411ad700fc","1657411212","2022-07-10 00:00:12","Bought","0x3239141478519210858095746325447644463753","The Saudis","1653","721","1","0.585 ETH ($682.88)","OpenSea"
"0x1ed0212951b3eb7b4515acd2d7462d6a90f30269627329745abd939b151b4bca","1657411212","2022-07-10 00:00:12","Bought","0x3488743694670682220307718131841020700537","Bagner","1866","721","1","0.093 ETH ($108.56)","OpenSea"
"0x8be7584d0fc59ce9a516eca15f196ed7c4216d075ddeb81bb3e4b7c7d643fe71","1657411212","2022-07-10 00:00:12","Bought","0x6104797012824622310950555315575514749063","Bagner","1877","721","1","0.093 ETH ($108.56)","OpenSea"
"0xd18ff08b6efe21c244589881b1655b2664ca5e455779c2e9dc3c6e547efdcb59","1657411212","2022-07-10 00:00:12","Bought","0x1425428254753582194765298695524157455201","MinimenClub","2523","721","1","0.059 ETH ($68.87)","OpenSea"
"0xdb68a3251c598020607a952150f66696a930ff14e4b240314e45ad12775c44f5","1657411212","2022-07-10 00:00:12","Bought","0x3509439373668171496520101510645437671289","Bagner","1869","721","1","0.093 ETH ($108.56)","OpenSea"
"0xa239c3218d73d1080ff52e5bdea6085fe62a3de41b6e0274c3d4c122566356e6","1657411212","2022-07-10 00:00:12","Bought","0x4117616108868876788446381633868008806535","Bagner","1879","721","1","0.093 ETH ($108.56)","OpenSea"
"0x740e909d70cec825e34da4a43d699c87186f8b3dc890df35c46e2bf58f5c337a","1657411212","2022-07-10 00:00:12","Bought","0xac8d6138db3e394188e9115277ff4e59b276bfda","CryptoDudes","1514","721","1","0.012 WETH ($14.01)","OpenSea"
"0xf8e7f95316846e1cf0aef233e751669639b7dd39662947ea9416abffa02459f6","1657411212","2022-07-10 00:00:12","Bought","0x8667459125191528430647559718412161931399","Bagner","6358","721","1","0.1 ETH ($116.73)","OpenSea"
"0x61189c500045bc58c1894e2d89c8ac91feb364eea646751c3a2b7480d5f5812d","1657411212","2022-07-10 00:00:12","Bought","0x5114877577431700635840279967159241385849","Bagner","6359","721","1","0.1 ETH ($116.73)","OpenSea"
"0x37c22ef90ba14e800689eec9be13e6a18782a116453d3c9fa212334954168146","1657411212","2022-07-10 00:00:12","Bought","0x6238379425410752023739127340197665538640","Mobs and Aliens","9177","721","1","0.013 ETH ($15.18)","OpenSea"
"0x1198336595444a110b3f8de2378dd921debb4b605f5674f964cd38c04e812bbb","1657411212","2022-07-10 00:00:12","Bought","0x1061990389600940750522499436693635754967","Children of Ukiyo","2143","721","1","0.018 ETH ($21.01)","OpenSea"
"0xf5b1ad3426c111860d288c21efc229f0d052269e27df6782cdd90aaeb7238ca7","1657411212","2022-07-10 00:00:12","Bought","0x3365556243658046448025528510115370570208","The Asylum Halls","4195","721","1","0.03 ETH ($35.02)","OpenSea"
"0x01eeffd66c8532e581cb1a8dae57f96af0144fecf84d8616bac8c4b203292ff1","1657411212","2022-07-10 00:00:12","Bought","0x3459326355344216084696873066572737173639","Bagner","4753","721","1","0.1 ETH ($116.73)","OpenSea"
