"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0x53227d85fb53e39579cef14a4d4a849d2e9ff69380b752046af548ed3d36d903","1658620818","2022-07-24 00:00:18","Bought","0x9628302164085110501198747018051403176470","Mystics Universe","1594","721","1","0.159 ETH ($254.04)","OpenSea"
"0x266fd2b82a309f98d10a134e638854dfbd334b1d283da6405dadb1bdbd58c11b","1658620818","2022-07-24 00:00:18","Bought","0x6584b48ccebd9c3e4413a1dd4cdbc38b2500cdf3","Voyagers","2529","721","1","0.05 ETH ($79.89)","X2Y2"
"0xfcc0ed2fd19a48418fb93e126b513c1f687c06797133fd697197a7fa90f59ad4","1658620818","2022-07-24 00:00:18","Bought","0x7671423712020271567722530924843608669313","Acclimated​MoonCats","6523","721","1","0.375 ETH ($599.15)","OpenSea"
"0xb5b7bc767cf261885a89dfb020c57d5399529eb4bf7c04cd93e90ae8d7b3a0a9","1658620818","2022-07-24 00:00:18","Bought","0x0624033128225186387295035207898682893420","Casual Sloths","1125","721","1","0.232 ETH ($370.67)","OpenSea"
"0xd5d66a049d2d45127c5e5901686c781190e0730975eb6312a1ce4a81a65be300","1658620818","2022-07-24 00:00:18","Bought","0x0855613900486977162627279428413851259904","Shroomz","1719","721","1","0.02 ETH ($31.95)","OpenSea"
"0xfbfb48fb34a3b89f7e9116881c6fb5b575da752b6fbc5be6506db02e179e2be3","1658620818","2022-07-24 00:00:18","Bought","0x2495837127917529262763271479751231738035","Pepe Ape Yacht Club","5430","721","1","0.0289 ETH ($46.17)","OpenSea"
"0x580e4e23180b1862a244e46878e71b1a02489bff5c7651947f7a88ba8a1bf0d4","1658620818","2022-07-24 00:00:18","Bought","0x7878246165233013983162789627885521818624","Shroomz","1736","721","1","0.01 ETH ($15.98)","OpenSea"
"0x9dcf355e1fb54244b6e00bb82e373619d321cb0833bda421aa975411e98a4545","1658620818","2022-07-24 00:00:18","Bought","0x8784049198822598737887809068751325762157","FKNCLOWNZ","4289","721","1","0.0068 ETH ($10.86)","OpenSea"
"0x430aa8d10682b27f8a41009a6d7887119076b420f711dab4a1b8bd636f8a9076","1658620818","2022-07-24 00:00:18","Bought","0x8225179567677165383733659079772904025834","DragonTown","5400","721","1","0.00992 ETH ($15.85)","OpenSea"
"0x52fa314d99e9b69d65d764bc761c4dcdc03b87f3088f6fedd2099c8c57e7b721","1658620818","2022-07-24 00:00:18","Bought","0x1554206615657469103948893899874323412179","PhasesNFT","310","721","1","0.0329 ETH ($52.56)","OpenSea"
"0xf0183502a05363b298f1df70314fddf401bb6d3bc78f06810a7ab24b80776240","1658620818","2022-07-24 00:00:18","Bought","0x1d8d0b758e2ffefc968fc83aca8ac317aefe7457","Satoshi Runners","543","721","1","0.0150409 WETH ($24.03)","OpenSea"
"0x7dd90dead5b97ff7c309b5478ce23eed51510d1d7d0857ff2716466ee623b6e1","1658620818","2022-07-24 00:00:18","Bought","0x9e5435685733787d1bb5b6e434353c65cab7c21d","Voyagers","455","721","1","0.05 WETH ($79.89)","OpenSea"
"0x64b25feb1782a7481b83a0671d96c912817ac45cb57ff2b042d57a2e3c681d95","1658620818","2022-07-24 00:00:18","Bought","0x8289703575344493703701308201859638811690","Potatoz","8816","721","1","0.859 ETH ($1,372.44)","OpenSea"
"0x8417bdeb33409519df9c9eb92008bcdb40d45b22ef8d1aae590c637a63372c5a","1658620818","2022-07-24 00:00:18","Bought","0x5020708888046532904901919870734522559856","0x62cf887b0084ea2adbce95f15dd6e8547ab53f50","68","1155","1","0.089 ETH ($142.20)","OpenSea"
"0x32a4787226ebb6484b0062c05d1fa9c37f3e6279be819e705b857c1a4e4cb1d4","1658620818","2022-07-24 00:00:18","Bought","0x6102818765503532508567861988210629990934","Mystics Universe","4448","721","1","0.169 ETH ($270.01)","OpenSea"
"0xb0ba036ec45d56005a8c103096477c492fd18ebcfc900ec88992b5e6c39e1d27","1658620818","2022-07-24 00:00:18","Bought","0x6235485775203263151513239023970387807077","Billionaire Birds","3341","721","1","0.027 ETH ($43.14)","OpenSea"
"0x0ec13b61a9e9e5b769521d56d2136ef96eb8beab94ac78b8fcf240c7545dec39","1658620818","2022-07-24 00:00:18","Bought","0x2d19eb511f34778073a487c87902ee631c59bbc1","Murakami Lucky Cat Coin Bank","6536","721","1","0.35 WETH ($559.20)","OpenSea"
"0xafcf29817d8dcf26663e795a680edf3621eaac5ee5faffaa6cb1e9dbdd30995d","1658620818","2022-07-24 00:00:18","Bought","0x9859503747886732587410353385052587851903","Punk You","1788","721","1","0.0031 ETH ($4.95)","OpenSea"
"0x38c850b73e22b236f7b43cd0d8e775371315798d7f24eb4f67a314f71a20d8e0","1658620818","2022-07-24 00:00:18","Bought","0x2085520822281585127436552816424074940595","Pepe Ape Yacht Club","5639","721","1","0.028 ETH ($44.74)","OpenSea"
"0x041c786ad662d7a06550f78f3ad9bc9f696168ae97563b49db7c58e375867c84","1658620818","2022-07-24 00:00:18","Bought","0x1661169699758656630474405732475570563550","Voyagers","9708","721","1","0.054 ETH ($86.28)","OpenSea"
"0xf47bdb8cffbe27962346505e78e1f50128c5c610f65a3164f96ef9c77cccf9e3","1658620818","2022-07-24 00:00:18","Bought","0x7783465977310921490904545417455337647104","Shroomz","1786","721","1","0.012 ETH ($19.17)","OpenSea"
"0x6705c11e2fca81664bdf965370483a15321dd67791bfad0c90ff120799b8feca","1658620818","2022-07-24 00:00:18","Bought","0xe22987b10568d99977a6f757ad104196652bb5b3","ApeClub","1","1155","1","0.009 ETH ($14.38)","0x Protocol"
"0x7345ea8c8b1478c9ec89461ddcca122da38c089b1c29ebf3a316557858728122","1658620818","2022-07-24 00:00:18","Bought","0xba2baac44389d270c0b7b1809108f11fc5ad945f","Mystics Universe","133","721","1","0.1588 ETH ($253.72)","X2Y2"
"0xe9a364b36949754cf48cce8c5b24c42ce70eb90582a3e5ace1d9e837d537609f","1658620818","2022-07-24 00:00:18","Bought","0x1810371734766101850906082353624031042923","0xf90733ab2f368ffe41bfba80443e04fc33321f67","3","1155","1","0.023 ETH ($36.75)","OpenSea"
"0xe9a364b36949754cf48cce8c5b24c42ce70eb90582a3e5ace1d9e837d537609f","1658620818","2022-07-24 00:00:18","Bought","0x5781646268001692343846273954383843433835","0xf90733ab2f368ffe41bfba80443e04fc33321f67","3","1155","1","0.024 ETH ($38.35)","OpenSea"
"0xc41467aa53c938852464d4e3dcfce2263d8d69d40a8833af7817525ddc844d9d","1658620818","2022-07-24 00:00:18","Bought","0x3638757924416816240902309900494868575602","0x212590b0dac9502e0591b79db4cedeb6356dcc36","1","1155","1","0.27 ETH ($431.38)","OpenSea"
"0x296ab64ae1f8e501c8578a97bef16659fb49890ed26bce6f310469e50b5bbc5a","1658620818","2022-07-24 00:00:18","Bought","0x7179705379366943161844574496830361252329","Rug or Diamond","635","721","1","0.002 ETH ($3.20)","OpenSea"
"0x296ab64ae1f8e501c8578a97bef16659fb49890ed26bce6f310469e50b5bbc5a","1658620818","2022-07-24 00:00:18","Bought","0x6835549499872508884066130416567893806615","Rug or Diamond","361","721","1","0.0027 ETH ($4.31)","OpenSea"
"0x55cc375a07c42053bbe6f6bf3248a5fd4abbcefbd587891e0ca39a4c4b374aa1","1658620844","2022-07-24 00:00:44","Bought","0x0300689714256130160302975324433590179362","Voyagers","6748","721","1","0.05 ETH ($79.89)","OpenSea"
"0x078dea9fd9bd07ffdf0775132de9ab98908190a82459e8d992fba7c4d45c39a1","1658620844","2022-07-24 00:00:44","Bid Won","0x6584b48ccebd9c3e4413a1dd4cdbc38b2500cdf3","Voyagers","1437","721","1","0.051 WETH ($81.48)","LooksRare"
"0xd58503dc8112596aa3014962a9dde2dfa51e7a1dd34fc8c762fe5d2f60ae96ff","1658620844","2022-07-24 00:00:44","Bought","0x3807571547081759004690184166575632886238","Voyagers","5861","721","1","0.05 ETH ($79.89)","OpenSea"
