"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0xde92fa9736e3113832b48e3b06ecf31c67b12224ed26ebe00201e3c5caf1012f","1658448006","2022-07-22 00:00:06","Bought","0x6588200306821110125666912743124503562111","8bitguyz","6991","721","1","0.005 ETH ($7.68)","OpenSea"
"0x31e619d829dc28b99159a772341ef633ef44abf9bb2ff66e00098d7baaf020b0","1658448006","2022-07-22 00:00:06","Bought","0x4139791717742698033933611796638386664061","CubeX NFTs","7716","721","1","0.2199 ETH ($337.70)","OpenSea"
"0xa70b06c55661915475fc7dfd3c9c260642e22775d27c70bfd48e96029d79b9af","1658448006","2022-07-22 00:00:06","Bought","0x9896171293859107045550080527438524221398","Dirt Birds","2772","721","1","0.009 ETH ($13.82)","OpenSea"
"0x650b76018cac52e5512031001af33d72f8a11a3ecfe7c924f0e98ea5255c9c4f","1658448006","2022-07-22 00:00:06","Bought","0x1808872081408661694140612296853430092656","Rarible","30383008313680469229680012643653906167723990418773289393690342557246885462075","1155","1","0.02 ETH ($30.71)","OpenSea"
"0x476d321ea1e3aea75adadbdf4651a1917f02e017546ca769c7b73577467c4ed9","1658448006","2022-07-22 00:00:06","Bought","0x6718841700928076790342141093438683466588","BYOPills","4202","721","1","0.295 ETH ($453.03)","OpenSea"
"0x19bd96f28b4ded4a928befb8b52a9b8fe84faf9b51512fe428a01e88cbac898d","1658448006","2022-07-22 00:00:06","Bought","0x0491107486356183159075679921690187198164","The Jews","2436","721","1","0.02 ETH ($30.71)","OpenSea"
"0x7558b2814ce35ff1075f35a192a09f4a59038d88ea301e86d1986c4f1d531eb8","1658448006","2022-07-22 00:00:06","Bought","0x7435026727962546324181193377586289375361","8bitguyz","2862","721","1","0.006 ETH ($9.21)","OpenSea"
"0x7558b2814ce35ff1075f35a192a09f4a59038d88ea301e86d1986c4f1d531eb8","1658448006","2022-07-22 00:00:06","Bought","0x6322329067895874565082316644267430184831","8bitguyz","828","721","1","0.006 ETH ($9.21)","OpenSea"
"0x7558b2814ce35ff1075f35a192a09f4a59038d88ea301e86d1986c4f1d531eb8","1658448006","2022-07-22 00:00:06","Bought","0x0260254129086817124980546492842662492289","8bitguyz","61","721","1","0.006 ETH ($9.21)","OpenSea"
"0x7558b2814ce35ff1075f35a192a09f4a59038d88ea301e86d1986c4f1d531eb8","1658448006","2022-07-22 00:00:06","Bought","0x0901602156332474199346661236172575012993","8bitguyz","45","721","1","0.006 ETH ($9.21)","OpenSea"
