"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0xa51380e7307c985ca51c5ed7b6209cd3a5eda3f2b93b47afebb13cd8aa561a57","1663286411","2022-09-16 00:00:11","Bought","0x5658751987546306401109893699060732540850","y00ts Yacht Club","690","721","1","0.035 ETH ($50.19)","OpenSea"
"0x5221d9d443e3e442e0de0dea7428362873dda89bc9748072072295af8371c611","1663286411","2022-09-16 00:00:11","Bought","0x6924645327031350292084954214022893775139","Set In Merge","3886","721","1","0.008 ETH ($11.47)","OpenSea"
"0xee877dfc29afaa86a9b5b7465e015430b17707bcec3c513de2787acf644474b2","1663286411","2022-09-16 00:00:11","Bought","0x1522441776939796407122197700125545965983","SAN Origin","2082","721","1","0.022 ETH ($31.55)","OpenSea"
"0xee877dfc29afaa86a9b5b7465e015430b17707bcec3c513de2787acf644474b2","1663286411","2022-09-16 00:00:11","Bought","0x4397299552654170973185097807319074318751","SAN Origin","2095","721","1","0.0235 ETH ($33.70)","OpenSea"
"0xee877dfc29afaa86a9b5b7465e015430b17707bcec3c513de2787acf644474b2","1663286411","2022-09-16 00:00:11","Bought","0x9206779978373891543606771581618596370017","SAN Origin","2788","721","1","0.0235 ETH ($33.70)","OpenSea"
"0xee877dfc29afaa86a9b5b7465e015430b17707bcec3c513de2787acf644474b2","1663286411","2022-09-16 00:00:11","Bought","0x2887492897028955880977031875647120583071","SAN Origin","3008","721","1","0.023 ETH ($32.98)","OpenSea"
"0x2a49ae783773d60808c309bc88f1e65888616d28d0d0d2cac35d1b48dfbcfee0","1663286411","2022-09-16 00:00:11","Bought","0x6742dc28e16fe31189eb111b1ab6bb953561b6b0","SAN Origin","2922","721","1","0.021 ETH ($30.11)","X2Y2"
"0xc9e7153faf1505f8cad2d9d60ad7d91da1b56ebdb3f8e3375d790df3f04953c8","1663286411","2022-09-16 00:00:11","Bought","0xa69f1ccf023007165dbf15b6ce96a6ce043e10a2","Black Box","3421","721","1","1.6 WETH ($2,294.35)","OpenSea"
"0x9a5ed6ecdf875f3283c5e207e86b716f7f724b55ff22068ee1cd81e08bb349df","1663286411","2022-09-16 00:00:11","Bought","0x2792258624570621593959728444221278890399","SAN Origin","2938","721","1","0.021 ETH ($30.11)","OpenSea"
"0xbe9fb8d92ddb80bb7b550217505ea55b02dca50161e1338a943666a151f689e4","1663286423","2022-09-16 00:00:23","Bought","0xd5c6ddd042bab642ff556b632841232e0d290ba8","SAN Origin","2707","721","1","0.021 ETH ($30.11)","X2Y2"
"0x9c30bdb3ca0c16accbdd9df5c3f16e9f331f43a219a790408da3b29c014b236d","1663286423","2022-09-16 00:00:23","Bought","0x2357971929969955485665448102369856481280","Cameo Pass","0","1155","1","0.1 ETH ($143.40)","OpenSea"
"0xfdf76cbcf361b84ff5bdb0931d4f3cc6ffa2c1be462d6ae954d08c44ab288b13","1663286423","2022-09-16 00:00:23","Bought","0x2223285010634617772380969439669686999040","Cameo Pass","1","1155","1","0.08 ETH ($114.72)","OpenSea"
"0x40f82898a1498bf111d23e00bdf92ceb6bc07d099b554cac1bf63073c5f41e30","1663286423","2022-09-16 00:00:23","Bought","0x2801229169192742491753701326785157008432","Moondogs","1266","721","1","0.0019 ETH ($2.72)","OpenSea"
"0x6e5465b70654cf6ebf5f3f1c16f57e84c692d056c2bbbf684bbfd6dcda8c85cc","1663286423","2022-09-16 00:00:23","Bought","0x2555639741594472401640833903610724332363","CF MintStone II","626","721","1","0.031 ETH ($44.45)","OpenSea"
"0xe476390e36033776050f683071e91ed6a4b0ac2708c82e91441d98e8477c8a47","1663286423","2022-09-16 00:00:23","Bought","0x1831378521811432957019197593551723576546","SBS Genesis Card","9807","721","1","0.25 ETH ($358.49)","OpenSea"
"0x722c8801d6665cc150c080f4418d7bc33d20a28a6cabba33450379ccfba8b8cf","1663286423","2022-09-16 00:00:23","Bought","0x9732a8a026f8d1cad75155aedf23f9620e7ced39","VIVID","6160","721","1","0.0222 WETH ($31.83)","OpenSea"
