"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0xd2bd7dcf85dd07b7c74d066e14a53fa7c70f03d2b83f2ad46db5c1d675698b42","1661040001","2022-08-21 00:00:01","Bought","0x6440999295571316479791892061395834061956","Yakuza Inc.","2873","721","1","0.099 ETH ($160.17)","OpenSea"
"0xafdd06bbff107d5e37e34363910af43f87cda2638d0f56a8081aa61a522eb07c","1661040014","2022-08-21 00:00:14","Bought","0x6646184548553502585799322222409288079591","ENS Maxis","6602","721","1","0.069 ETH ($111.63)","OpenSea"
"0x2c5974fde48a400da5b43cb25d6fa03dc494d2cd74ebbd0f5494b515f2008153","1661040014","2022-08-21 00:00:14","Bought","0xf0e8e69703ce72224463b508b7ee0c3180279d0d","CITADEL","26","721","1","2.8940625 WETH ($4,682.19)","OpenSea"
"0xd91dd0a3884918cd3402ab275e6d287893207fd9740697ba8a920839a4f77dfe","1661040049","2022-08-21 00:00:49","Bought","0x7646337893691623052452494957779071242979","Pixel Baby Club ~Ninja~","32","721","1","0.01 ETH ($16.18)","OpenSea"
"0x2a66ec63f1bd8a5ab7abc79334ff5311b62c4009114b7e072875a42deb0f953c","1661040049","2022-08-21 00:00:49","Bought","0x0861010831118490966729420152494291043184","8liens","2135","721","1","0.4 ETH ($647.14)","OpenSea"
"0x96b2694e07e63fccbe248b6601f06cb45549c8b7e525ab107a66ca1b279c4a62","1661040087","2022-08-21 00:01:27","Bought","0x9114588384396936484417200714727671173859","Pixel Baby Club ~Ninja~","31","721","1","0.01 ETH ($16.18)","OpenSea"
"0xcdd56583a351a076845cb003a7b895967707cbab9bda0ea7d3b5b14d0c583e2c","1661040087","2022-08-21 00:01:27","Bought","0x7a0bd30d96eeff89f009371ad4eb775c5cd663ab","We All Survived Death","1111","721","1","0.0269 ETH ($43.52)","X2Y2"
"0xdfe0455b3ab34979f3ee461f1be29cee1eff5e16700dd260286486f2e9c18604","1661040087","2022-08-21 00:01:27","Bought","0x8858477185228354642595286560288429196144","ENS Maxis","5463","721","1","0.048 ETH ($77.66)","OpenSea"
"0x4d75a22a710b3061a670ccb5ee344201a23b331ae95f2b1ca8df32a65efc5b35","1661040087","2022-08-21 00:01:27","Bought","0x0164574325268685435782924115692329720039","Lost In The Devil Triangle","361","721","1","0.36 ETH ($582.43)","OpenSea"
"0x30e68977ad90384f50b0dab661e171f28a9a801ebaab2c7c0f744cb0d2f5e843","1661040087","2022-08-21 00:01:27","Bought","0x8995935148284070247030631215640459221890","TASTIES","1508","721","1","0.0199 ETH ($32.20)","OpenSea"
