"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Buyer","NFT","Token ID","Type","Quantity","Price","Market"
"0x29a1c8e5cf770e63ac2f79756f939981712fbb525997a330fdeaa85ef6007fba","1662163230","2022-09-03 00:00:30","Bought","0x6381067455862812052159719149289380776958","My Homies In Dreamland","3223","721","1","0.022 ETH ($34.27)","OpenSea"
"0x58fe019bb2f2d1702d1390b793070a7d203034c57563084f22d28c6f7a149d3b","1662163230","2022-09-03 00:00:30","Bought","0x8640665901331780143666012321251809001102","Web3 Monkeys","807","721","1","0.0018 ETH ($2.80)","OpenSea"
"0x51f61b3bb4cb219f4b8ff814803f185ccaf65a0c6ffdb5a7df9c1a30c4435c64","1662163230","2022-09-03 00:00:30","Bought","0x99a5331b9aacaef3516db30d9c59efa6c760087f","Black Box","149","721","1","0.707 WETH ($1,101.18)","OpenSea"
"0xa7c218b5baf9057c2f03c0ea8afd2ed0199a1cd6305d78c4a79ec1e49d744ecb","1662163230","2022-09-03 00:00:30","Bought","0x8329615103687416155973184583304469475149","Pepe Ape Yacht Club","5696","721","1","1.28 ETH ($1,993.65)","OpenSea"
"0x7c280861cc8ca222b55666bf0d1d695c7f22a6bda9dd58dc25185ce1370b40df","1662163230","2022-09-03 00:00:30","Bought","0x9109640808025301834781549287784779679162","Town Star","439304535694931556331216618194412760989696","1155","1","1,500 GALA ","OpenSea"
"0x588edcd6862e4acc417027188e0570d9d8fe9f6bc878894cc4f314790de92403","1662163230","2022-09-03 00:00:30","Bought","0x9358692262462849128988367420494904216212","Fractalz Waystone","1","1155","1","0.00229 ETH ($3.57)","OpenSea"
"0x867ca84dc308061e8076ee7adff6b80b98b47c5b090f93790940fe9390619b1d","1662163230","2022-09-03 00:00:30","Bought","0x2863f7be392358f5f3b47c68c3177729a0728cab","0xa604060890923ff400e8c6f5290461a83aedacec","34799342311174861893003929411474308527522444467326289678414919093652750860289","1155","1","0.015 WETH ($23.36)","OpenSea"
"0x8ec8c34a50448e994fe5017ccd7f10c2dc50e28f652ef1d554e8b1f18755ae8e","1662163230","2022-09-03 00:00:30","Bought","0x8247852881791413792676477234943881381592","0xa604060890923ff400e8c6f5290461a83aedacec","46334989938839183520537106645496924447411803424681655740062699066167968923748","1155","1","0.0003 ETH ($0.47)","OpenSea"
"0x90e9e442cfeaab4fdd7d9eb6f1ee07344eb87fbdbac8af22eb83fd8615e4636d","1662163230","2022-09-03 00:00:30","Bought","0x3552916821756749697083130311672773723726","Prime Ape Planet","6501","721","1","0.4 ETH ($623.02)","OpenSea"
"0x9b4f2a23563ee3a175de47ae3bb58dbc20be060d8b8f11dc3ab660114570a854","1662163230","2022-09-03 00:00:30","Bought","0x8978140297646806194139279467529689161843","MoonZilla","640","721","1","0.0014 ETH ($2.18)","OpenSea"
