Avg Runtime
0.003335120677947998
0.007142746448516845
0.011306059360504151
0.015338168144226075
0.019977517127990722
0.024299821853637694
0.028675315380096437
0.032923622131347655
0.03887315273284912
0.04333175420761108
0.049196481704711914
0.05325330257415772
0.0577264142036438
0.06207427978515625
0.06607961654663086
0.07112361907958985
0.08026006698608398
0.08097845315933228
0.08600812911987304
0.09113690853118897
0.09602014064788818
0.10160630226135253
0.1058148741722107
0.11074848175048828
0.11557445764541625
0.1231371831893921
0.13566174507141113
0.13789613246917726
0.13701595067977906
0.14204493999481202
0.1459964919090271
0.15106616973876952
0.15651484012603759
0.16245466947555542
0.17119354248046875
0.1840659785270691
0.1877317762374878
0.19156108140945435
0.1916428327560425
0.20309738397598268
0.2154957103729248
0.21466460227966308
0.21968099355697632
0.22644832134246826
0.23606605291366578
0.235625638961792
0.25005024433135986
0.2503767704963684
0.24902644634246826
0.26647761821746824
0.2648237681388855
0.2730103397369385
0.2809718346595764
0.28432987451553343
0.28544036865234373
0.2976460576057434
0.3022094988822937
0.30113723516464236
0.30699670791625977
0.31829650163650514
0.31103116512298584
0.3139133071899414
0.3178080868721008
0.3283031749725342
0.3263122272491455
0.33262781143188475
0.33849761247634885
0.3433475637435913
0.3486316728591919
0.35655239820480344
0.36003737449645995
0.3662150454521179
0.3712652778625488
0.3767824554443359
0.38288541793823244
0.38892067432403565
0.3945795273780823
0.3995350956916809
0.40483224391937256
0.4103878688812256
0.4167589116096497
0.4218390130996704
0.42841280460357667
0.43395784854888914
